phone_brand,phone_model,store,price,currency,price_USD,storage,ram,Launch,Dimensions,Weight,Display_Type,Display_Size,Display_Resolution,OS,NFC,USB,BATTERY,Features_Sensors,Colors,Video,Chipset,CPU,GPU,Year,Foldable,PPI_Density,quantile_10,quantile_50,quantile_90,price_range
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,2021,0,405,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,2021,0,643,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,2021,0,643,127.5,249.99,584.15,high price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,2021,0,643,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,2021,1,374,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,2021,1,426,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,2021,1,374,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,2021,1,374,127.5,249.99,584.15,high price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,2021,1,426,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,2021,1,426,127.5,249.99,584.15,high price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,2021,1,374,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,2021,1,426,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.4 GHz Cortex-A78 & 3x2.2 GHz Cortex-A78 & 4x1.9 GHz Cortex-A55),Adreno 642L,2021,0,405,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.4 GHz Cortex-A78 & 3x2.2 GHz Cortex-A78 & 4x1.9 GHz Cortex-A55),Adreno 642L,2021,0,405,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.4 GHz Cortex-A78 & 3x2.2 GHz Cortex-A78 & 4x1.9 GHz Cortex-A55),Adreno 642L,2021,0,405,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (4-core graphics),2021,0,476,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (4-core graphics),2021,0,476,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (5-core graphics),2021,0,458,127.5,249.99,584.15,high price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (5-core graphics),2021,0,458,127.5,249.99,584.15,high price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (5-core graphics),2021,0,458,127.5,249.99,584.15,high price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (4-core graphics),2021,0,460,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (4-core graphics),2021,0,460,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (5-core graphics),2021,0,460,127.5,249.99,584.15,high price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (5-core graphics),2021,0,460,127.5,249.99,584.15,high price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (5-core graphics),2021,0,460,127.5,249.99,584.15,high price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (4-core graphics),2021,0,476,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (4-core graphics),2021,0,476,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (5-core graphics),2021,0,458,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (5-core graphics),2021,0,458,127.5,249.99,584.15,high price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (5-core graphics),2021,0,458,127.5,249.99,584.15,high price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (4-core graphics),2021,0,460,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (4-core graphics),2021,0,460,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (5-core graphics),2021,0,460,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (5-core graphics),2021,0,460,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (5-core graphics),2021,0,460,127.5,249.99,584.15,high price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (4-core graphics),2021,0,476,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (4-core graphics),2021,0,476,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (5-core graphics),2021,0,458,127.5,249.99,584.15,high price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (5-core graphics),2021,0,458,127.5,249.99,584.15,high price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (5-core graphics),2021,0,458,127.5,249.99,584.15,high price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (4-core graphics),2021,0,460,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (4-core graphics),2021,0,460,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (5-core graphics),2021,0,460,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (5-core graphics),2021,0,460,127.5,249.99,584.15,high price
,,,,,,,,,,,,,,,,,,,,,,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard),Apple GPU (5-core graphics),2021,0,460,127.5,249.99,584.15,high price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x3.2 GHz Kryo 585 & 3x2.42 GHz Kryo 585 & 4x1.80 GHz Kryo 585),Adreno 650,2021,0,398,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (4x2.4 GHz Kryo 670 & 4x1.8 GHz Kryo 670),Adreno 642L,2021,0,392,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (4x2.4 GHz Kryo 670 & 4x1.8 GHz Kryo 670),Adreno 642L,2021,0,392,127.5,249.99,584.15,high price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,2021,0,270,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.4 GHz Cortex-A78 & 3x2.2 GHz Cortex-A78 & 4x1.9 GHz Cortex-A55),Adreno 642L,2021,0,402,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.4 GHz Cortex-A78 & 3x2.2 GHz Cortex-A78 & 4x1.9 GHz Cortex-A55),Adreno 642L,2021,0,402,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.4 GHz Cortex-A78 & 3x2.2 GHz Cortex-A78 & 4x1.9 GHz Cortex-A55),Adreno 642L,2021,0,402,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.4 GHz Cortex-A78 & 3x2.2 GHz Cortex-A78 & 4x1.9 GHz Cortex-A55),Adreno 642L,2021,0,402,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.4 GHz Cortex-A78 & 3x2.2 GHz Cortex-A78 & 4x1.9 GHz Cortex-A55),Adreno 642L,2021,0,393,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,2021,0,395,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,2021,0,395,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x3.0 GHz Cortex-A78 & 3x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G77 MC9,2021,0,395,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,2021,0,395,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,2021,0,395,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x3.0 GHz Cortex-A78 & 3x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G77 MC9,2021,0,395,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,2021,0,449,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,2021,0,449,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,2021,0,449,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,2021,0,397,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.80 GHz Cortex-X1 & 2x2.25 GHz Cortex-A76 & 4x1.80 GHz Cortex-A55),Mali-G78 MP20,2021,0,411,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.80 GHz Cortex-X1 & 2x2.25 GHz Cortex-A76 & 4x1.80 GHz Cortex-A55),Mali-G78 MP20,2021,0,512,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.80 GHz Cortex-X1 & 2x2.25 GHz Cortex-A76 & 4x1.80 GHz Cortex-A55),Mali-G78 MP20,2021,0,512,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.80 GHz Cortex-X1 & 2x2.25 GHz Cortex-A76 & 4x1.80 GHz Cortex-A55),Mali-G78 MP20,2021,0,411,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.80 GHz Cortex-X1 & 2x2.25 GHz Cortex-A76 & 4x1.80 GHz Cortex-A55),Mali-G78 MP20,2021,0,512,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.80 GHz Cortex-X1 & 2x2.25 GHz Cortex-A76 & 4x1.80 GHz Cortex-A55),Mali-G78 MP20,2021,0,512,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.80 GHz Cortex-X1 & 2x2.25 GHz Cortex-A76 & 4x1.80 GHz Cortex-A55),Mali-G78 MP20,2021,0,411,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.80 GHz Cortex-X1 & 2x2.25 GHz Cortex-A76 & 4x1.80 GHz Cortex-A55),Mali-G78 MP20,2021,0,512,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.80 GHz Cortex-X1 & 2x2.25 GHz Cortex-A76 & 4x1.80 GHz Cortex-A55),Mali-G78 MP20,2021,0,512,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.5 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G68 MC4,2021,0,395,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.5 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G68 MC4,2021,0,395,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.5 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G68 MC4,2021,0,395,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.5 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G68 MC4,2021,0,395,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.5 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G68 MC4,2021,0,395,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,2021,0,399,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,2021,0,399,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,2021,0,399,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,2021,0,399,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,8,8,2021,0,391,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,8,8,2021,0,391,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,2021,0,269,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,2021,0,269,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,2021,0,269,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,2021,0,401,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,2021,0,405,127.5,249.99,584.15,low price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,2021,0,405,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,2021,0,405,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,2021,0,270,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,2021,0,270,127.5,249.99,584.15,low price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,2021,0,270,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,2021,0,411,127.5,249.99,584.15,low price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,2021,0,411,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,2021,0,411,127.5,249.99,584.15,low price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.2 GHz Kryo 460 & 6x1.8 GHz Kryo 460),Adreno 619,2021,0,387,127.5,249.99,584.15,low price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (2x2.2 GHz Kryo 460 & 6x1.8 GHz Kryo 460),Adreno 619,2021,0,387,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,2021,0,521,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,2021,0,521,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,2021,0,419,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,2021,0,419,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x3.2 GHz Kryo 585 & 3x2.42 GHz Kryo 585 & 4x1.80 GHz Kryo 585),Adreno 650,2021,0,419,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x3.2 GHz Kryo 585 & 3x2.42 GHz Kryo 585 & 4x1.80 GHz Kryo 585),Adreno 650,2021,0,419,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,2021,0,521,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,2021,0,419,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,2021,0,419,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,2021,0,521,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,2021,0,419,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,2021,0,419,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x3.2 GHz Kryo 585 & 3x2.42 GHz Kryo 585 & 4x1.80 GHz Kryo 585),Adreno 650,2021,0,419,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,2021,0,521,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,2021,0,419,127.5,249.99,584.15,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55) - Version 1,Adreno 660 - Version 1,2022,0,403,114.99,247.18,793.2,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55) - Version 1,Adreno 660 - Version 1,2022,0,403,114.99,247.18,793.2,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55) - Version 1,Adreno 660 - Version 1,2022,0,403,114.99,247.18,793.2,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55) - Version 1,Adreno 660 - Version 1,2022,0,403,114.99,247.18,793.2,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55) - Version 1,Adreno 660 - Version 1,2022,0,403,114.99,247.18,793.2,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55) - Version 1,Adreno 660 - Version 1,2022,0,403,114.99,247.18,793.2,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,2022,0,526,114.99,247.18,793.2,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,2022,0,526,114.99,247.18,793.2,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver),Adreno 610,2022,0,400,114.99,247.18,793.2,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver),Adreno 610,2022,0,400,114.99,247.18,793.2,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver),Adreno 610,2022,0,400,114.99,247.18,793.2,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver),Adreno 610,2022,0,400,114.99,247.18,793.2,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver),Adreno 610,2022,0,400,114.99,247.18,793.2,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver),Adreno 610,2022,0,400,114.99,247.18,793.2,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,2022,0,525,114.99,247.18,793.2,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,2022,0,525,114.99,247.18,793.2,medium price
,,,,,,,,,,,,,,,,,,,,,,Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,2022,0,525,114.99,247.18,793.2,medium price
